wandb: Tracking run with wandb version 0.28.0
wandb: W&B syncing is set to `offline` in this directory. Run `wandb online` or set WANDB_MODE=online to enable cloud syncing.
wandb: Run data is saved locally in /content/autoresearch-irishman/wandb/offline-run-20260715_151216-1msc8zqo
wandb: View this run in the terminal with `wandb leet`
Device: cuda
Vocab size: 98
Model config: RNNConfig(vocab_size=98, embed_size=256, hidden_size=256, num_layers=3, dropout=0.1, pad_token_id=97)
Num params: 1,605,730
Epoch budget: 15 epochs (no time limit)

step 00054 | epoch 1/15 | loss: 1.676210 | dt: 74ms | tok/sec: 883,533 | elapsed: 3s    
step 00055 | epoch 1/15 | loss: 1.658017 | dt: 72ms | tok/sec: 908,507 | elapsed: 3s    
step 00056 | epoch 1/15 | loss: 1.668158 | dt: 75ms | tok/sec: 872,855 | elapsed: 3s    
step 00057 | epoch 1/15 | loss: 1.663169 | dt: 73ms | tok/sec: 902,582 | elapsed: 4s    
step 00058 | epoch 1/15 | loss: 1.630347 | dt: 74ms | tok/sec: 888,867 | elapsed: 4s    
step 00059 | epoch 1/15 | loss: 1.611720 | dt: 75ms | tok/sec: 872,331 | elapsed: 4s    
step 00060 | epoch 1/15 | loss: 1.617513 | dt: 74ms | tok/sec: 885,494 | elapsed: 4s    
step 00061 | epoch 1/15 | loss: 1.609547 | dt: 86ms | tok/sec: 762,051 | elapsed: 4s    
step 00062 | epoch 1/15 | loss: 1.631763 | dt: 90ms | tok/sec: 724,818 | elapsed: 4s    
step 00063 | epoch 1/15 | loss: 1.618561 | dt: 73ms | tok/sec: 899,204 | elapsed: 4s    
step 00064 | epoch 1/15 | loss: 1.630709 | dt: 75ms | tok/sec: 879,018 | elapsed: 4s    
step 00065 | epoch 1/15 | loss: 1.614552 | dt: 74ms | tok/sec: 889,051 | elapsed: 4s    
step 00066 | epoch 1/15 | loss: 1.618583 | dt: 75ms | tok/sec: 872,453 | elapsed: 4s    
step 00067 | epoch 1/15 | loss: 1.615281 | dt: 77ms | tok/sec: 846,961 | elapsed: 4s    
step 00068 | epoch 1/15 | loss: 1.620336 | dt: 74ms | tok/sec: 880,248 | elapsed: 4s    
step 00069 | epoch 1/15 | loss: 1.590452 | dt: 75ms | tok/sec: 872,492 | elapsed: 4s    
step 00070 | epoch 1/15 | loss: 1.574914 | dt: 72ms | tok/sec: 906,448 | elapsed: 5s    
step 00071 | epoch 1/15 | loss: 1.560027 | dt: 76ms | tok/sec: 864,948 | elapsed: 5s    
step 00072 | epoch 1/15 | loss: 1.579693 | dt: 74ms | tok/sec: 884,002 | elapsed: 5s    
step 00073 | epoch 1/15 | loss: 1.605007 | dt: 76ms | tok/sec: 865,089 | elapsed: 5s    
step 00074 | epoch 1/15 | loss: 1.589136 | dt: 75ms | tok/sec: 873,840 | elapsed: 5s    
step 00075 | epoch 1/15 | loss: 1.573417 | dt: 72ms | tok/sec: 905,717 | elapsed: 5s    
step 00076 | epoch 1/15 | loss: 1.562313 | dt: 73ms | tok/sec: 898,828 | elapsed: 5s    
step 00077 | epoch 1/15 | loss: 1.571419 | dt: 73ms | tok/sec: 895,995 | elapsed: 5s    
step 00078 | epoch 1/15 | loss: 1.553090 | dt: 74ms | tok/sec: 880,011 | elapsed: 5s    
step 00079 | epoch 1/15 | loss: 1.551797 | dt: 73ms | tok/sec: 897,668 | elapsed: 5s    
step 00080 | epoch 1/15 | loss: 1.574600 | dt: 72ms | tok/sec: 905,406 | elapsed: 5s    
step 00081 | epoch 1/15 | loss: 1.582516 | dt: 74ms | tok/sec: 883,181 | elapsed: 5s    
step 00082 | epoch 1/15 | loss: 1.557567 | dt: 80ms | tok/sec: 815,588 | elapsed: 5s    
step 00083 | epoch 1/15 | loss: 1.530670 | dt: 74ms | tok/sec: 889,742 | elapsed: 6s    
step 00084 | epoch 1/15 | loss: 1.569954 | dt: 74ms | tok/sec: 891,069 | elapsed: 6s    
step 00085 | epoch 1/15 | loss: 1.544134 | dt: 73ms | tok/sec: 895,076 | elapsed: 6s    
step 00086 | epoch 1/15 | loss: 1.566696 | dt: 76ms | tok/sec: 865,326 | elapsed: 6s    
step 00087 | epoch 1/15 | loss: 1.536583 | dt: 74ms | tok/sec: 886,208 | elapsed: 6s    
step 00088 | epoch 1/15 | loss: 1.505194 | dt: 74ms | tok/sec: 880,065 | elapsed: 6s    
step 00089 | epoch 1/15 | loss: 1.549492 | dt: 75ms | tok/sec: 876,199 | elapsed: 6s    
step 00090 | epoch 1/15 | loss: 1.534377 | dt: 82ms | tok/sec: 795,852 | elapsed: 6s    
step 00091 | epoch 1/15 | loss: 1.530222 | dt: 72ms | tok/sec: 913,343 | elapsed: 6s    
step 00092 | epoch 1/15 | loss: 1.526598 | dt: 74ms | tok/sec: 881,185 | elapsed: 6s    
step 00093 | epoch 1/15 | loss: 1.516055 | dt: 73ms | tok/sec: 899,967 | elapsed: 6s    
step 00094 | epoch 1/15 | loss: 1.523440 | dt: 74ms | tok/sec: 886,631 | elapsed: 6s    
step 00095 | epoch 1/15 | loss: 1.495778 | dt: 73ms | tok/sec: 896,354 | elapsed: 6s    
step 00096 | epoch 1/15 | loss: 1.533339 | dt: 75ms | tok/sec: 872,033 | elapsed: 6s    
step 00097 | epoch 1/15 | loss: 1.521347 | dt: 73ms | tok/sec: 895,382 | elapsed: 7s    
step 00098 | epoch 1/15 | loss: 1.501731 | dt: 73ms | tok/sec: 892,202 | elapsed: 7s    
step 00099 | epoch 1/15 | loss: 1.522386 | dt: 73ms | tok/sec: 892,263 | elapsed: 7s    
step 00100 | epoch 1/15 | loss: 1.515856 | dt: 74ms | tok/sec: 885,842 | elapsed: 7s    
step 00101 | epoch 1/15 | loss: 1.508738 | dt: 75ms | tok/sec: 871,665 | elapsed: 7s    
step 00102 | epoch 1/15 | loss: 1.531378 | dt: 75ms | tok/sec: 871,104 | elapsed: 7s    
step 00103 | epoch 1/15 | loss: 1.532439 | dt: 74ms | tok/sec: 888,666 | elapsed: 7s    
step 00104 | epoch 1/15 | loss: 1.532821 | dt: 74ms | tok/sec: 891,271 | elapsed: 7s    
step 00105 | epoch 1/15 | loss: 1.496712 | dt: 73ms | tok/sec: 897,859 | elapsed: 7s    
step 00106 | epoch 1/15 | loss: 1.508739 | dt: 75ms | tok/sec: 873,521 | elapsed: 7s    
step 00107 | epoch 1/15 | loss: 1.524043 | dt: 72ms | tok/sec: 907,610 | elapsed: 7s    
