wandb: Tracking run with wandb version 0.28.0
wandb: W&B syncing is set to `offline` in this directory. Run `wandb online` or set WANDB_MODE=online to enable cloud syncing.
wandb: Run data is saved locally in /content/autoresearch-irishman/wandb/offline-run-20260715_165959-t3q6wir6
wandb: View this run in the terminal with `wandb leet`
Device: cuda
Vocab size: 98
Model config: RNNConfig(vocab_size=98, embed_size=256, hidden_size=256, num_layers=3, dropout=0.1, pad_token_id=97)
Num params: 1,605,730
Epoch budget: 50 epochs (no time limit)

step 00072 | epoch 1/50 | loss: 1.579693 | dt: 70ms | tok/sec: 935,423 | elapsed: 4s    
step 00073 | epoch 1/50 | loss: 1.605007 | dt: 66ms | tok/sec: 985,769 | elapsed: 4s    
step 00074 | epoch 1/50 | loss: 1.589136 | dt: 68ms | tok/sec: 969,573 | elapsed: 5s    
step 00075 | epoch 1/50 | loss: 1.573417 | dt: 68ms | tok/sec: 966,889 | elapsed: 5s    
step 00076 | epoch 1/50 | loss: 1.562313 | dt: 67ms | tok/sec: 978,181 | elapsed: 5s    
step 00077 | epoch 1/50 | loss: 1.571419 | dt: 68ms | tok/sec: 961,222 | elapsed: 5s    
step 00078 | epoch 1/50 | loss: 1.553090 | dt: 67ms | tok/sec: 982,324 | elapsed: 5s    
step 00079 | epoch 1/50 | loss: 1.551797 | dt: 68ms | tok/sec: 959,611 | elapsed: 5s    
step 00080 | epoch 1/50 | loss: 1.574600 | dt: 68ms | tok/sec: 968,968 | elapsed: 5s    
step 00081 | epoch 1/50 | loss: 1.582516 | dt: 67ms | tok/sec: 975,924 | elapsed: 5s    
step 00082 | epoch 1/50 | loss: 1.557567 | dt: 74ms | tok/sec: 882,863 | elapsed: 5s    
step 00083 | epoch 1/50 | loss: 1.530670 | dt: 70ms | tok/sec: 940,731 | elapsed: 5s    
step 00084 | epoch 1/50 | loss: 1.569954 | dt: 68ms | tok/sec: 968,476 | elapsed: 5s    
step 00085 | epoch 1/50 | loss: 1.544134 | dt: 73ms | tok/sec: 898,035 | elapsed: 5s    
step 00086 | epoch 1/50 | loss: 1.566696 | dt: 67ms | tok/sec: 979,632 | elapsed: 5s    
step 00087 | epoch 1/50 | loss: 1.536583 | dt: 68ms | tok/sec: 970,833 | elapsed: 5s    
step 00088 | epoch 1/50 | loss: 1.505194 | dt: 68ms | tok/sec: 964,436 | elapsed: 6s    
step 00089 | epoch 1/50 | loss: 1.549492 | dt: 68ms | tok/sec: 966,182 | elapsed: 6s    
step 00090 | epoch 1/50 | loss: 1.534377 | dt: 69ms | tok/sec: 944,802 | elapsed: 6s    
step 00091 | epoch 1/50 | loss: 1.530222 | dt: 67ms | tok/sec: 981,531 | elapsed: 6s    
step 00092 | epoch 1/50 | loss: 1.526598 | dt: 68ms | tok/sec: 968,442 | elapsed: 6s    
step 00093 | epoch 1/50 | loss: 1.516055 | dt: 68ms | tok/sec: 961,488 | elapsed: 6s    
step 00094 | epoch 1/50 | loss: 1.523440 | dt: 68ms | tok/sec: 970,353 | elapsed: 6s    
step 00095 | epoch 1/50 | loss: 1.495778 | dt: 67ms | tok/sec: 972,757 | elapsed: 6s    
step 00096 | epoch 1/50 | loss: 1.533339 | dt: 67ms | tok/sec: 978,669 | elapsed: 6s    
step 00097 | epoch 1/50 | loss: 1.521347 | dt: 73ms | tok/sec: 896,884 | elapsed: 6s    
step 00098 | epoch 1/50 | loss: 1.501731 | dt: 68ms | tok/sec: 969,166 | elapsed: 6s    
step 00099 | epoch 1/50 | loss: 1.522386 | dt: 71ms | tok/sec: 920,771 | elapsed: 6s    
step 00100 | epoch 1/50 | loss: 1.515856 | dt: 67ms | tok/sec: 972,344 | elapsed: 6s    
step 00101 | epoch 1/50 | loss: 1.508738 | dt: 67ms | tok/sec: 980,533 | elapsed: 6s    
step 00102 | epoch 1/50 | loss: 1.531378 | dt: 68ms | tok/sec: 961,296 | elapsed: 6s    
step 00103 | epoch 1/50 | loss: 1.532439 | dt: 68ms | tok/sec: 966,987 | elapsed: 7s    
step 00104 | epoch 1/50 | loss: 1.532821 | dt: 72ms | tok/sec: 913,874 | elapsed: 7s    
step 00105 | epoch 1/50 | loss: 1.496712 | dt: 67ms | tok/sec: 977,222 | elapsed: 7s    
step 00106 | epoch 1/50 | loss: 1.508739 | dt: 70ms | tok/sec: 941,427 | elapsed: 7s    
step 00107 | epoch 1/50 | loss: 1.524043 | dt: 72ms | tok/sec: 904,539 | elapsed: 7s    
step 00108 | epoch 1/50 | loss: 1.513258 | dt: 67ms | tok/sec: 971,931 | elapsed: 7s    
step 00109 | epoch 1/50 | loss: 1.549125 | dt: 67ms | tok/sec: 972,905 | elapsed: 7s    
step 00110 | epoch 1/50 | loss: 1.476506 | dt: 69ms | tok/sec: 954,394 | elapsed: 7s    
step 00111 | epoch 1/50 | loss: 1.470228 | dt: 67ms | tok/sec: 979,087 | elapsed: 7s    
step 00112 | epoch 1/50 | loss: 1.487722 | dt: 68ms | tok/sec: 964,006 | elapsed: 7s    
step 00113 | epoch 1/50 | loss: 1.490509 | dt: 67ms | tok/sec: 975,647 | elapsed: 7s    
step 00114 | epoch 1/50 | loss: 1.519742 | dt: 67ms | tok/sec: 978,927 | elapsed: 7s    
step 00115 | epoch 1/50 | loss: 1.485698 | dt: 69ms | tok/sec: 945,146 | elapsed: 7s    
